gene_id,Toxin_Nontoxin,Toxin_Class,Icenc-SB0699.genes.results
Icenc-SB0699_PhosphatidylinositolKin-3_Icenc-SB0699,Nontoxin,Nontoxin,7.68
Icenc-SB0699_PhosphatidateCytidylyltransferase-1_Icenc-SB0699,Nontoxin,Nontoxin,2.7
Icenc-SB0699_PhosphateCarrier_Icenc-SB0699,Nontoxin,Nontoxin,936.56
Icenc-SB0699_PhosGlycBioF_Icenc-SB0699,Nontoxin,Nontoxin,36.08
Icenc-SB0699_Phosducin3_Icenc-SB0699,Nontoxin,Nontoxin,24.02
Icenc-SB0699_Phosducin_Icenc-SB0699,Nontoxin,Nontoxin,36.3
Icenc-SB0699_Phos2B_Icenc-SB0699,Nontoxin,Nontoxin,16.78
Icenc-SB0699_Phenylalanyl-tRNASyn-b_Icenc-SB0699,Nontoxin,Nontoxin,13.21
Icenc-SB0699_Phenylalanyl-tRNASyn-a_Icenc-SB0699,Nontoxin,Nontoxin,19.69
Icenc-SB0699_Phenylalanyl-tRNASyn_Icenc-SB0699,Nontoxin,Nontoxin,5.34
Icenc-SB0699_PGMutase1_Icenc-SB0699,Nontoxin,Nontoxin,107.45
Icenc-SB0699_PGaAMIso2_Icenc-SB0699,Nontoxin,Nontoxin,17.58
Icenc-SB0699_PEthBind1_Icenc-SB0699,Nontoxin,Nontoxin,130.12
Icenc-SB0699_PEST_Icenc-SB0699,Nontoxin,Nontoxin,78.42
Icenc-SB0699_PeroxisomeBiogenesis2_Icenc-SB0699,Nontoxin,Nontoxin,12.76
Icenc-SB0699_PeroxisomeAssembly-12_Icenc-SB0699,Nontoxin,Nontoxin,2.21
Icenc-SB0699_PeroxisomalMP11B_Icenc-SB0699,Nontoxin,Nontoxin,18.63
Icenc-SB0699_PeroxisomalMembranePro-PEX13_Icenc-SB0699,Nontoxin,Nontoxin,4.36
Icenc-SB0699_PeroxisomalMembrane-PEX14_Icenc-SB0699,Nontoxin,Nontoxin,22.57
Icenc-SB0699_PeroxisomalIsom_Icenc-SB0699,Nontoxin,Nontoxin,8.26
Icenc-SB0699_PeroxisomalBiogen3_Icenc-SB0699,Nontoxin,Nontoxin,34.41
Icenc-SB0699_Peroxisomal2_Icenc-SB0699,Nontoxin,Nontoxin,40.41
Icenc-SB0699_Peroxiredoxin6_Icenc-SB0699,Nontoxin,Nontoxin,386.84
Icenc-SB0699_Peroxiredoxin1_Icenc-SB0699,Nontoxin,Nontoxin,69.23
Icenc-SB0699_Peroxiredoxin-2_Icenc-SB0699,Nontoxin,Nontoxin,7.21
Icenc-SB0699_PeroxideReductase_Icenc-SB0699,Nontoxin,Nontoxin,86.33
Icenc-SB0699_PeroxBifuncEnz_Icenc-SB0699,Nontoxin,Nontoxin,4.26
Icenc-SB0699_PeriodicTrp1_Icenc-SB0699,Nontoxin,Nontoxin,16.17
Icenc-SB0699_PerCoARed_Icenc-SB0699,Nontoxin,Nontoxin,10.53
Icenc-SB0699_PeptidylProlylIsomerase-FKBP14_Icenc-SB0699,Nontoxin,Nontoxin,57.22
Icenc-SB0699_Peptidyl-tRNAHydrolase2_Icenc-SB0699,Nontoxin,Nontoxin,22.59
Icenc-SB0699_PeptideChainRelease1_Icenc-SB0699,Nontoxin,Nontoxin,92.99
Icenc-SB0699_PeptidaseD_Icenc-SB0699,Nontoxin,Nontoxin,65.91
Icenc-SB0699_PEN-2_Icenc-SB0699,Nontoxin,Nontoxin,113.3
Icenc-SB0699_Pelota_Icenc-SB0699,Nontoxin,Nontoxin,14.35
Icenc-SB0699_PDZ11_Icenc-SB0699,Nontoxin,Nontoxin,40.8
Icenc-SB0699_PDZ-LIM7_Icenc-SB0699,Nontoxin,Nontoxin,7.85
Icenc-SB0699_PDZ-GIPC1_Icenc-SB0699,Nontoxin,Nontoxin,10.77
Icenc-SB0699_PDZ-3_Icenc-SB0699,Nontoxin,Nontoxin,55.52
Icenc-SB0699_PDI-TMX3_Icenc-SB0699,Nontoxin,Nontoxin,21.43
Icenc-SB0699_PDI-A6_Icenc-SB0699,Nontoxin,Nontoxin,869.99
Icenc-SB0699_PDI-A5_Icenc-SB0699,Nontoxin,Nontoxin,30.16
Icenc-SB0699_PDI-A4_Icenc-SB0699,Nontoxin,Nontoxin,295.46
Icenc-SB0699_PDI_Icenc-SB0699,Nontoxin,Nontoxin,5765.23
Icenc-SB0699_PDHFinger6_Icenc-SB0699,Nontoxin,Nontoxin,8.89
Icenc-SB0699_PDHFinger-5A_Icenc-SB0699,Nontoxin,Nontoxin,66.54
Icenc-SB0699_PDE4_trinity51110,Nontoxin,Nontoxin,6.11
Icenc-SB0699_PCI-2_Icenc-SB0699,Nontoxin,Nontoxin,10.66
Icenc-SB0699_PCCCPT2_Icenc-SB0699,Nontoxin,Nontoxin,5.36
Icenc-SB0699_PAXIP1-1-12_Icenc-SB0699,Nontoxin,Nontoxin,10.63
Icenc-SB0699_PARN_Icenc-SB0699,Nontoxin,Nontoxin,29.75
Icenc-SB0699_paraspeck1_Icenc-SB0699,Nontoxin,Nontoxin,22.61
Icenc-SB0699_PantothenateKin3_Icenc-SB0699,Nontoxin,Nontoxin,6.53
Icenc-SB0699_PanthKin4_Icenc-SB0699,Nontoxin,Nontoxin,19.48
Icenc-SB0699_Pancreatic_Icenc-SB0699,Nontoxin,Nontoxin,1786.55
Icenc-SB0699_palmdelphin_Icenc-SB0699,Nontoxin,Nontoxin,93.46
Icenc-SB0699_PACCerCholphosphotrans1_Icenc-SB0699,Nontoxin,Nontoxin,10.89
Icenc-SB0699_PAC2_Icenc-SB0699,Nontoxin,Nontoxin,13.66
Icenc-SB0699_P97VCP_Icenc-SB0699,Nontoxin,Nontoxin,144.62
Icenc-SB0699_P4H-a1_Icenc-SB0699,Nontoxin,Nontoxin,97.96
Icenc-SB0699_OxysterolsRecLXR-a_Icenc-SB0699,Nontoxin,Nontoxin,10.93
Icenc-SB0699_Oxysterol9_Icenc-SB0699,Nontoxin,Nontoxin,20.8
Icenc-SB0699_Oxidoreductase-HTATIP2_Icenc-SB0699,Nontoxin,Nontoxin,18.35
Icenc-SB0699_Oxidoreductase_Icenc-SB0699,Nontoxin,Nontoxin,46.64
Icenc-SB0699_OSTC_Icenc-SB0699,Nontoxin,Nontoxin,172.26
Icenc-SB0699_OrnithineTransport-1_Icenc-SB0699,Nontoxin,Nontoxin,26.56
Icenc-SB0699_OrnithineDecarb_Icenc-SB0699,Nontoxin,Nontoxin,106.17
Icenc-SB0699_OrnithinAminoTrans_Icenc-SB0699,Nontoxin,Nontoxin,126.35
Icenc-SB0699_ORM1-1_Icenc-SB0699,Nontoxin,Nontoxin,19.63
Icenc-SB0699_ORM1_Icenc-SB0699,Nontoxin,Nontoxin,16.14
Icenc-SB0699_OriginRecognition-4_Icenc-SB0699,Nontoxin,Nontoxin,23.33
Icenc-SB0699_OriginRec5_Icenc-SB0699,Nontoxin,Nontoxin,6.61
Icenc-SB0699_OriginRec2_Icenc-SB0699,Nontoxin,Nontoxin,21.79
Icenc-SB0699_OralCanc1_Icenc-SB0699,Nontoxin,Nontoxin,3.07
Icenc-SB0699_OMethyltransferase_Icenc-SB0699,Nontoxin,Nontoxin,78.54
Icenc-SB0699_Olfactomedin3_Icenc-SB0699,Nontoxin,Nontoxin,36.86
Icenc-SB0699_ODR4_Icenc-SB0699,Nontoxin,Nontoxin,20.53
Icenc-SB0699_OddSkipped1_Icenc-SB0699,Nontoxin,Nontoxin,5.7
Icenc-SB0699_Obg1_Icenc-SB0699,Nontoxin,Nontoxin,64.17
Icenc-SB0699_Nup93_Icenc-SB0699,Nontoxin,Nontoxin,17.09
Icenc-SB0699_Nup43_Icenc-SB0699,Nontoxin,Nontoxin,13.01
Icenc-SB0699_NUDT12_Icenc-SB0699,Nontoxin,Nontoxin,5.35
Icenc-SB0699_NudE_Icenc-SB0699,Nontoxin,Nontoxin,13.77
Icenc-SB0699_NudC3_Icenc-SB0699,Nontoxin,Nontoxin,13.27
Icenc-SB0699_NudC2_Icenc-SB0699,Nontoxin,Nontoxin,56.32
Icenc-SB0699_NucTFYbeta_Icenc-SB0699,Nontoxin,Nontoxin,26.83
Icenc-SB0699_NucRibonucleoproteinG_Icenc-SB0699,Nontoxin,Nontoxin,132.12
Icenc-SB0699_NucpremRNA1A_Icenc-SB0699,Nontoxin,Nontoxin,3.45
Icenc-SB0699_NucLoc4_Icenc-SB0699,Nontoxin,Nontoxin,14.06
Icenc-SB0699_Nucleosome1_Icenc-SB0699,Nontoxin,Nontoxin,130.79
Icenc-SB0699_NucleoporinSEH1_Icenc-SB0699,Nontoxin,Nontoxin,3.62
Icenc-SB0699_Nucleoporin107_Icenc-SB0699,Nontoxin,Nontoxin,17.88
Icenc-SB0699_Nucleoporin-Nup37_Icenc-SB0699,Nontoxin,Nontoxin,14.28
Icenc-SB0699_Nucleophosmin_Icenc-SB0699,Nontoxin,Nontoxin,159.01
Icenc-SB0699_NucleolysinTIAR_Icenc-SB0699,Nontoxin,Nontoxin,70.38
Icenc-SB0699_NucleolysinTIA_Icenc-SB0699,Nontoxin,Nontoxin,62.96
Icenc-SB0699_Nucleolar16_Icenc-SB0699,Nontoxin,Nontoxin,66.25
Icenc-SB0699_Nucleolar15-2_Icenc-SB0699,Nontoxin,Nontoxin,9.56
Icenc-SB0699_Nucleolar12-1_Icenc-SB0699,Nontoxin,Nontoxin,27.41
Icenc-SB0699_Nucleolar10_Icenc-SB0699,Nontoxin,Nontoxin,8.04
Icenc-SB0699_Nucleobindin2_Icenc-SB0699,Nontoxin,Nontoxin,29.39
Icenc-SB0699_NuclearReceptorBinding_Icenc-SB0699,Nontoxin,Nontoxin,36.3
Icenc-SB0699_NucGTP1_Icenc-SB0699,Nontoxin,Nontoxin,58.96
Icenc-SB0699_NucErythroid2_Icenc-SB0699,Nontoxin,Nontoxin,22.55
Icenc-SB0699_NucDPKin_Icenc-SB0699,Nontoxin,Nontoxin,1703.7
Icenc-SB0699_NucDistE1_Icenc-SB0699,Nontoxin,Nontoxin,8.69
Icenc-SB0699_NucCap2_Icenc-SB0699,Nontoxin,Nontoxin,93.98
Icenc-SB0699_NucAssembly1-4_Icenc-SB0699,Nontoxin,Nontoxin,46
Icenc-SB0699_nubp1A_Icenc-SB0699,Nontoxin,Nontoxin,99.35
Icenc-SB0699_Nu85_Icenc-SB0699,Nontoxin,Nontoxin,14.69
Icenc-SB0699_NTF2-2_Icenc-SB0699,Nontoxin,Nontoxin,23.21
Icenc-SB0699_NTF2-1_Icenc-SB0699,Nontoxin,Nontoxin,17.24
Icenc-SB0699_NSUN4_Icenc-SB0699,Nontoxin,Nontoxin,3.49
Icenc-SB0699_NSUN2_Icenc-SB0699,Nontoxin,Nontoxin,16.58
Icenc-SB0699_NSFL1_Icenc-SB0699,Nontoxin,Nontoxin,45.07
Icenc-SB0699_NSFAttachment_Icenc-SB0699,Nontoxin,Nontoxin,23.5
Icenc-SB0699_NSF-attachment_Icenc-SB0699,Nontoxin,Nontoxin,23.98
Icenc-SB0699_NSA2_Icenc-SB0699,Nontoxin,Nontoxin,267.51
Icenc-SB0699_NS1A_Icenc-SB0699,Nontoxin,Nontoxin,57.44
Icenc-SB0699_NMD3_Icenc-SB0699,Nontoxin,Nontoxin,5.84
Icenc-SB0699_Njma-R1_Icenc-SB0699,Nontoxin,Nontoxin,14.93
Icenc-SB0699_NipSnap3A_Icenc-SB0699,Nontoxin,Nontoxin,102.07
Icenc-SB0699_NIP7_Icenc-SB0699,Nontoxin,Nontoxin,58.36
Icenc-SB0699_NIMA1_Icenc-SB0699,Nontoxin,Nontoxin,67.37
Icenc-SB0699_NHP2_Icenc-SB0699,Nontoxin,Nontoxin,61.85
Icenc-SB0699_NFkBRas2_Icenc-SB0699,Nontoxin,Nontoxin,20.05
Icenc-SB0699_NexinGlia_Icenc-SB0699,Nontoxin,Nontoxin,11.1
Icenc-SB0699_Nexin8_Icenc-SB0699,Nontoxin,Nontoxin,7.27
Icenc-SB0699_Nexin6_Icenc-SB0699,Nontoxin,Nontoxin,75.41
Icenc-SB0699_Nexin3_Icenc-SB0699,Nontoxin,Nontoxin,35.61
Icenc-SB0699_Nexin2_Icenc-SB0699,Nontoxin,Nontoxin,71.88
Icenc-SB0699_Nexin12_Icenc-SB0699,Nontoxin,Nontoxin,151.92
Icenc-SB0699_Neurocalcin-d_Icenc-SB0699,Nontoxin,Nontoxin,70.69
Icenc-SB0699_NegElongB_Icenc-SB0699,Nontoxin,Nontoxin,12.01
Icenc-SB0699_NEFAnuc_Icenc-SB0699,Nontoxin,Nontoxin,40.31
Icenc-SB0699_NEF-SIL1_Icenc-SB0699,Nontoxin,Nontoxin,182.59
Icenc-SB0699_NEDD8E1_Icenc-SB0699,Nontoxin,Nontoxin,33.9
Icenc-SB0699_NEDD8-UBE2F_Icenc-SB0699,Nontoxin,Nontoxin,28.12
Icenc-SB0699_NEDD8-ubc12_Icenc-SB0699,Nontoxin,Nontoxin,22.63
Icenc-SB0699_NDUFV3_Icenc-SB0699,Nontoxin,Nontoxin,103.18
Icenc-SB0699_NDRG3_Icenc-SB0699,Nontoxin,Nontoxin,5.57
Icenc-SB0699_NDRG2_Icenc-SB0699,Nontoxin,Nontoxin,614.25
Icenc-SB0699_NCK2_Icenc-SB0699,Nontoxin,Nontoxin,23.81
Icenc-SB0699_NatC_Icenc-SB0699,Nontoxin,Nontoxin,36.63
Icenc-SB0699_NatA-10_Icenc-SB0699,Nontoxin,Nontoxin,103.54
Icenc-SB0699_Nascent-a_Icenc-SB0699,Nontoxin,Nontoxin,490.53
Icenc-SB0699_NaKTransATPase-a1_Icenc-SB0699,Nontoxin,Nontoxin,837.49
Icenc-SB0699_NaHExc8_Icenc-SB0699,Nontoxin,Nontoxin,11.45
Icenc-SB0699_NADPHP450_Icenc-SB0699,Nontoxin,Nontoxin,40.86
Icenc-SB0699_NADHOxidoRed75_Icenc-SB0699,Nontoxin,Nontoxin,89.88
Icenc-SB0699_NADHDehydroFlavoprotein_Icenc-SB0699,Nontoxin,Nontoxin,133.05
Icenc-SB0699_NADHDehydroFeS7_Icenc-SB0699,Nontoxin,Nontoxin,281.1
Icenc-SB0699_NADHDehydro5_Icenc-SB0699,Nontoxin,Nontoxin,148.14
Icenc-SB0699_NADHDehydro2_Icenc-SB0699,Nontoxin,Nontoxin,123.64
Icenc-SB0699_NADHDehydro-1b9_Icenc-SB0699,Nontoxin,Nontoxin,211.85
Icenc-SB0699_NADHDehydro-1b3_Icenc-SB0699,Nontoxin,Nontoxin,127.56
Icenc-SB0699_NADHDehydro-1b10_Icenc-SB0699,Nontoxin,Nontoxin,358.12
Icenc-SB0699_NADHDehydro-1b1_Icenc-SB0699,Nontoxin,Nontoxin,508.72
Icenc-SB0699_NADHDehydro-1a5_Icenc-SB0699,Nontoxin,Nontoxin,180.89
Icenc-SB0699_NADHDehydro-1a3_Icenc-SB0699,Nontoxin,Nontoxin,235.27
Icenc-SB0699_NADHDehydro-1a12_Icenc-SB0699,Nontoxin,Nontoxin,258.67
Icenc-SB0699_NADH-DH1a-7_Icenc-SB0699,Nontoxin,Nontoxin,141.97
Icenc-SB0699_NaBileCotransporter7A_Icenc-SB0699,Nontoxin,Nontoxin,6.15
Icenc-SB0699_NAB_Icenc-SB0699,Nontoxin,Nontoxin,170.63
Icenc-SB0699_NAATran3_Icenc-SB0699,Nontoxin,Nontoxin,16.29
Icenc-SB0699_NaAT-NatB_Icenc-SB0699,Nontoxin,Nontoxin,50.57
Icenc-SB0699_NaA25NatB_Icenc-SB0699,Nontoxin,Nontoxin,9.17
Icenc-SB0699_Na6pd_Icenc-SB0699,Nontoxin,Nontoxin,4.34
Icenc-SB0699_Na-K-TransportingATPase-b3_Icenc-SB0699,Nontoxin,Nontoxin,44.32
Icenc-SB0699_N6AdenosineMethyltransferase-70_Icenc-SB0699,Nontoxin,Nontoxin,3.9
Icenc-SB0699_N-LysMethyltransferase-SMYD2_Icenc-SB0699,Nontoxin,Nontoxin,38.68
Icenc-SB0699_Myotrophin_Icenc-SB0699,Nontoxin,Nontoxin,57.93
Icenc-SB0699_MyosinRegLight2_Icenc-SB0699,Nontoxin,Nontoxin,476.83
Icenc-SB0699_MyosinLight9_Icenc-SB0699,Nontoxin,Nontoxin,21.87
Icenc-SB0699_MyosinLight6_Icenc-SB0699,Nontoxin,Nontoxin,599.84
Icenc-SB0699_MyeLeuk2_Icenc-SB0699,Nontoxin,Nontoxin,34.65
Icenc-SB0699_MYCnucAnti_Icenc-SB0699,Nontoxin,Nontoxin,7.69
Icenc-SB0699_Myb1_Icenc-SB0699,Nontoxin,Nontoxin,34.5
Icenc-SB0699_Muted_Icenc-SB0699,Nontoxin,Nontoxin,3.09
Icenc-SB0699_mUniquinone8_Icenc-SB0699,Nontoxin,Nontoxin,79.6
Icenc-SB0699_MultivesicularBody6_Icenc-SB0699,Nontoxin,Nontoxin,42.88
Icenc-SB0699_MultivesicularBody1b-1_Icenc-SB0699,Nontoxin,Nontoxin,64.37
Icenc-SB0699_MultivesicularBody-4b_Icenc-SB0699,Nontoxin,Nontoxin,36.66
Icenc-SB0699_MultivesicularBody-3_Icenc-SB0699,Nontoxin,Nontoxin,30.9
Icenc-SB0699_Multivesicular-2b_Icenc-SB0699,Nontoxin,Nontoxin,11.06
Icenc-SB0699_MTSG1346aa_Icenc-SB0699,Nontoxin,Nontoxin,11.54
Icenc-SB0699_MtRPEB3_Icenc-SB0699,Nontoxin,Nontoxin,14.78
Icenc-SB0699_mTranslocase-Tim17B_Icenc-SB0699,Nontoxin,Nontoxin,13.62
Icenc-SB0699_mTranslocase-Tim17A_Icenc-SB0699,Nontoxin,Nontoxin,12.16
Icenc-SB0699_mTOM40_Icenc-SB0699,Nontoxin,Nontoxin,29.45
Icenc-SB0699_mTIM21_Icenc-SB0699,Nontoxin,Nontoxin,18.72
Icenc-SB0699_mSulfideQuinoneOxidoreductase_Icenc-SB0699,Nontoxin,Nontoxin,15.7
Icenc-SB0699_mRpS9_Icenc-SB0699,Nontoxin,Nontoxin,23.37
Icenc-SB0699_mRpS6_Icenc-SB0699,Nontoxin,Nontoxin,36.6
Icenc-SB0699_mRpS34_Icenc-SB0699,Nontoxin,Nontoxin,17.35
Icenc-SB0699_mRpS31_Icenc-SB0699,Nontoxin,Nontoxin,15.18
Icenc-SB0699_mRpS27_Icenc-SB0699,Nontoxin,Nontoxin,11.33
Icenc-SB0699_mRpS21_Icenc-SB0699,Nontoxin,Nontoxin,149.53
Icenc-SB0699_mRpS18a_Icenc-SB0699,Nontoxin,Nontoxin,65.73
Icenc-SB0699_mRpS17_Icenc-SB0699,Nontoxin,Nontoxin,118.15
Icenc-SB0699_mRpL42_Icenc-SB0699,Nontoxin,Nontoxin,85.39
Icenc-SB0699_mRpL39_Icenc-SB0699,Nontoxin,Nontoxin,17.3
Icenc-SB0699_mRpL38_Icenc-SB0699,Nontoxin,Nontoxin,18.35
Icenc-SB0699_mRpL33_Icenc-SB0699,Nontoxin,Nontoxin,32.13
Icenc-SB0699_mRpL32_Icenc-SB0699,Nontoxin,Nontoxin,15.41
Icenc-SB0699_mRpL3_Icenc-SB0699,Nontoxin,Nontoxin,19.34
Icenc-SB0699_mRpL23_Icenc-SB0699,Nontoxin,Nontoxin,50.3
Icenc-SB0699_mRpL20_Icenc-SB0699,Nontoxin,Nontoxin,48.89
Icenc-SB0699_mRpL16_Icenc-SB0699,Nontoxin,Nontoxin,37.29
Icenc-SB0699_mRpL15_Icenc-SB0699,Nontoxin,Nontoxin,29.05
Icenc-SB0699_mRpL14_Icenc-SB0699,Nontoxin,Nontoxin,23.5
Icenc-SB0699_mRpL13_Icenc-SB0699,Nontoxin,Nontoxin,81.08
Icenc-SB0699_mRpL10_Icenc-SB0699,Nontoxin,Nontoxin,26.09
Icenc-SB0699_mRp63_Icenc-SB0699,Nontoxin,Nontoxin,43.44
Icenc-SB0699_mRNAExport_Icenc-SB0699,Nontoxin,Nontoxin,12.13
Icenc-SB0699_Mpv17_Icenc-SB0699,Nontoxin,Nontoxin,17.12
Icenc-SB0699_mpsOneBinderKin3_Icenc-SB0699,Nontoxin,Nontoxin,51.97
Icenc-SB0699_MPP-b_Icenc-SB0699,Nontoxin,Nontoxin,84.28
Icenc-SB0699_MPhasePP6_Icenc-SB0699,Nontoxin,Nontoxin,16.88
Icenc-SB0699_MPGtranferase-a_Icenc-SB0699,Nontoxin,Nontoxin,6.86
Icenc-SB0699_mOxoisovalerateDH-b_Icenc-SB0699,Nontoxin,Nontoxin,36.77
Icenc-SB0699_MotileSperm1_Icenc-SB0699,Nontoxin,Nontoxin,27.85
Icenc-SB0699_MothersDecapentaplegic5_Icenc-SB0699,Nontoxin,Nontoxin,2.68
Icenc-SB0699_MolybopterinSyn_Icenc-SB0699,Nontoxin,Nontoxin,24.74
Icenc-SB0699_moesin_Icenc-SB0699,Nontoxin,Nontoxin,7.35
Icenc-SB0699_MOBKinAct2_Icenc-SB0699,Nontoxin,Nontoxin,25.53
Icenc-SB0699_MOBKinAct-1B-2_Icenc-SB0699,Nontoxin,Nontoxin,8.88
Icenc-SB0699_Mob1Phocein_Icenc-SB0699,Nontoxin,Nontoxin,8.69
Icenc-SB0699_mMethylmalonylCoAMutase_Icenc-SB0699,Nontoxin,Nontoxin,23.24
Icenc-SB0699_mMethylmalonicAciduriaD_Icenc-SB0699,Nontoxin,Nontoxin,13.31
Icenc-SB0699_mMalateDH_Icenc-SB0699,Nontoxin,Nontoxin,401.57
Icenc-SB0699_MitogenKinScaff1_Icenc-SB0699,Nontoxin,Nontoxin,35.53
Icenc-SB0699_MitogenActKinKin1_Icenc-SB0699,Nontoxin,Nontoxin,71.09
Icenc-SB0699_MitogenActivatedKinase14-1_Icenc-SB0699,Nontoxin,Nontoxin,3.63
Icenc-SB0699_Mitofusin1_Icenc-SB0699,Nontoxin,Nontoxin,20.56
Icenc-SB0699_MitoCarrier2_Icenc-SB0699,Nontoxin,Nontoxin,68.62
Icenc-SB0699_MitFissionReg1_Icenc-SB0699,Nontoxin,Nontoxin,24.84
Icenc-SB0699_MitChkBub3_Icenc-SB0699,Nontoxin,Nontoxin,31.39
Icenc-SB0699_MitChapBCS1_Icenc-SB0699,Nontoxin,Nontoxin,4.97
Icenc-SB0699_MitActKin6_Icenc-SB0699,Nontoxin,Nontoxin,87.96
Icenc-SB0699_MitActKin13_Icenc-SB0699,Nontoxin,Nontoxin,49.37
Icenc-SB0699_MIT-1_Icenc-SB0699,Nontoxin,Nontoxin,12.77
Icenc-SB0699_mIsochorismatase2_Icenc-SB0699,Nontoxin,Nontoxin,10.2
Icenc-SB0699_mIntermemImport40_Icenc-SB0699,Nontoxin,Nontoxin,13.13
Icenc-SB0699_MiniChromosome_Icenc-SB0699,Nontoxin,Nontoxin,19.76
Icenc-SB0699_MIMO1_Icenc-SB0699,Nontoxin,Nontoxin,247.31
Icenc-SB0699_Mimecan_Icenc-SB0699,Nontoxin,Nontoxin,8.22
Icenc-SB0699_MIF4G_Icenc-SB0699,Nontoxin,Nontoxin,7.81
Icenc-SB0699_MID1_Icenc-SB0699,Nontoxin,Nontoxin,34.74
Icenc-SB0699_MicrotubuleReg1_Icenc-SB0699,Nontoxin,Nontoxin,8.73
Icenc-SB0699_MicrotubuleAssRP-EB_Icenc-SB0699,Nontoxin,Nontoxin,94.23
Icenc-SB0699_MicrotubuleAss1-3a_Icenc-SB0699,Nontoxin,Nontoxin,64.5
Icenc-SB0699_MicrotubuleAss_Icenc-SB0699,Nontoxin,Nontoxin,436.04
Icenc-SB0699_Microsperhule1_Icenc-SB0699,Nontoxin,Nontoxin,27.1
Icenc-SB0699_Microfibrillar1_Icenc-SB0699,Nontoxin,Nontoxin,78.26
Icenc-SB0699_Microfibril3_Icenc-SB0699,Nontoxin,Nontoxin,7.76
Icenc-SB0699_Microfib5_Icenc-SB0699,Nontoxin,Nontoxin,9.6
Icenc-SB0699_MHDDeathInducing_Icenc-SB0699,Nontoxin,Nontoxin,27.29
Icenc-SB0699_MgTransporter-NIPA2-1_Icenc-SB0699,Nontoxin,Nontoxin,27.54
Icenc-SB0699_mFumarateHydratase_Icenc-SB0699,Nontoxin,Nontoxin,92.78
Icenc-SB0699_MFissFac_Icenc-SB0699,Nontoxin,Nontoxin,21.11
Icenc-SB0699_MettRnaSynth_Icenc-SB0699,Nontoxin,Nontoxin,19.12
Icenc-SB0699_Methyltransferase9_Icenc-SB0699,Nontoxin,Nontoxin,81.5
Icenc-SB0699_Methyltransferase7A_Icenc-SB0699,Nontoxin,Nontoxin,22.72
Icenc-SB0699_Methyltransferase-WBSCR22_Icenc-SB0699,Nontoxin,Nontoxin,31.91
Icenc-SB0699_Methyltransferase-setd3_Icenc-SB0699,Nontoxin,Nontoxin,9.65
Icenc-SB0699_Methyltransferase-2_Icenc-SB0699,Nontoxin,Nontoxin,10.28
Icenc-SB0699_Methylthioribulose-P-Dehydratase_Icenc-SB0699,Nontoxin,Nontoxin,78.12
Icenc-SB0699_MethylsterolOx_Icenc-SB0699,Nontoxin,Nontoxin,47.86
Icenc-SB0699_MethionylAminopeptidase2_Icenc-SB0699,Nontoxin,Nontoxin,37.71
Icenc-SB0699_MethionineAminopeptidase1_Icenc-SB0699,Nontoxin,Nontoxin,12.4
Icenc-SB0699_Meteorin_Icenc-SB0699,Nontoxin,Nontoxin,93.67
Icenc-SB0699_MetCpG3_Icenc-SB0699,Nontoxin,Nontoxin,31.56
Icenc-SB0699_MetCoAEpim_Icenc-SB0699,Nontoxin,Nontoxin,59.76
Icenc-SB0699_Metastasis-MTA2_Icenc-SB0699,Nontoxin,Nontoxin,17.45
Icenc-SB0699_MetAdenosyltransferase2b_Icenc-SB0699,Nontoxin,Nontoxin,49.38
Icenc-SB0699_Merlin_Icenc-SB0699,Nontoxin,Nontoxin,7.07
Icenc-SB0699_MEMO1_Icenc-SB0699,Nontoxin,Nontoxin,66.18
Icenc-SB0699_Meis2_Icenc-SB0699,Nontoxin,Nontoxin,36.35
Icenc-SB0699_mEF-G_Icenc-SB0699,Nontoxin,Nontoxin,18.07
Icenc-SB0699_MedRNAPolII21_Icenc-SB0699,Nontoxin,Nontoxin,20.66
Icenc-SB0699_MedRNAPolII_Icenc-SB0699,Nontoxin,Nontoxin,51.06
Icenc-SB0699_mDNABinding_Icenc-SB0699,Nontoxin,Nontoxin,29.7
Icenc-SB0699_mDienoylCoAreductase_Icenc-SB0699,Nontoxin,Nontoxin,33.48
Icenc-SB0699_mDicarboxylateCarrier_Icenc-SB0699,Nontoxin,Nontoxin,37.94
Icenc-SB0699_mCG18710_Icenc-SB0699,Nontoxin,Nontoxin,82.36
Icenc-SB0699_MCFD2_Icenc-SB0699,Nontoxin,Nontoxin,47.27
Icenc-SB0699_mCarnitineCarrier_Icenc-SB0699,Nontoxin,Nontoxin,11.65
Icenc-SB0699_MBTF2Protease_Icenc-SB0699,Nontoxin,Nontoxin,6.67
Icenc-SB0699_Maspardin_Icenc-SB0699,Nontoxin,Nontoxin,21.48
Icenc-SB0699_MAPKin3_Icenc-SB0699,Nontoxin,Nontoxin,27.13
Icenc-SB0699_Mannosyltransferase3_Icenc-SB0699,Nontoxin,Nontoxin,24.81
Icenc-SB0699_Mannosyltransferase_Icenc-SB0699,Nontoxin,Nontoxin,24.42
Icenc-SB0699_MannosidaseIB_Icenc-SB0699,Nontoxin,Nontoxin,52.29
Icenc-SB0699_Mannose1PGT-b_Icenc-SB0699,Nontoxin,Nontoxin,101.2
Icenc-SB0699_Man9GlcNAc2_Icenc-SB0699,Nontoxin,Nontoxin,14.89
Icenc-SB0699_MalignantTCell_Icenc-SB0699,Nontoxin,Nontoxin,151.42
